epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
193,315.468,0.50696,0.42575,0.9241,0.99177,0.9863,0.99473,0.93527,0.37911,0.34051,0.79488,0.0019982,0.0019982,0.0019982
194,317.071,0.50539,0.40995,0.89447,0.98643,0.9957,0.99486,0.9287,0.37619,0.34054,0.79841,0.00199818,0.00199818,0.00199818
195,318.618,0.4465,0.37178,0.86636,0.99096,1,0.995,0.92197,0.39395,0.33813,0.80312,0.00199816,0.00199816,0.00199816
196,320.232,0.45156,0.36948,0.85458,0.98021,1,0.99473,0.92848,0.40449,0.33341,0.80303,0.00199814,0.00199814,0.00199814
197,321.824,0.54207,0.41957,0.90988,0.98119,1,0.99419,0.9406,0.39936,0.32929,0.80189,0.00199812,0.00199812,0.00199812
198,323.33,0.4377,0.35902,0.84955,0.98519,1,0.99284,0.94329,0.37072,0.31052,0.79731,0.0019981,0.0019981,0.0019981
199,324.862,0.53619,0.39066,0.94973,0.9852,1,0.98892,0.92796,0.36569,0.30062,0.79937,0.00199809,0.00199809,0.00199809
200,326.416,0.50045,0.42858,0.87071,0.98527,1,0.99027,0.93087,0.36609,0.31146,0.80078,0.00199807,0.00199807,0.00199807
201,327.894,0.44701,0.36354,0.86067,0.99896,1,0.995,0.94155,0.3576,0.31319,0.79733,0.00199805,0.00199805,0.00199805
202,329.431,0.4522,0.37389,0.86238,0.99866,1,0.995,0.9469,0.33284,0.28254,0.79498,0.00199803,0.00199803,0.00199803
203,331.032,0.49746,0.39984,0.94485,0.99826,1,0.995,0.93736,0.34213,0.28284,0.79668,0.00199801,0.00199801,0.00199801
204,332.446,0.44548,0.3586,0.84787,0.99766,1,0.995,0.93497,0.34615,0.29319,0.79587,0.00199799,0.00199799,0.00199799
205,334.037,0.41986,0.35254,0.83741,0.99697,1,0.995,0.94342,0.35074,0.2997,0.79388,0.00199797,0.00199797,0.00199797
206,335.717,0.49368,0.40092,0.90546,0.99712,1,0.995,0.93396,0.35994,0.29676,0.79482,0.00199795,0.00199795,0.00199795
207,337.307,0.44861,0.34791,0.85775,0.99797,1,0.995,0.93706,0.3558,0.28322,0.79411,0.00199793,0.00199793,0.00199793
208,338.811,0.45315,0.3603,0.83341,0.99827,1,0.995,0.93607,0.35794,0.29011,0.79538,0.00199791,0.00199791,0.00199791
209,340.357,0.44074,0.3695,0.82867,0.9986,1,0.995,0.92479,0.36969,0.29714,0.79737,0.00199789,0.00199789,0.00199789
210,341.912,0.49377,0.36252,0.87856,0.99858,1,0.995,0.93367,0.35404,0.2895,0.79422,0.00199787,0.00199787,0.00199787
211,343.423,0.43383,0.35106,0.86765,0.99893,1,0.995,0.94787,0.34323,0.2843,0.79377,0.00199785,0.00199785,0.00199785
212,344.922,0.46302,0.35966,0.86655,0.99896,1,0.995,0.945,0.34073,0.28666,0.79306,0.00199783,0.00199783,0.00199783
213,346.439,0.42384,0.34583,0.8659,0.99906,1,0.995,0.94386,0.34253,0.28755,0.79104,0.00199781,0.00199781,0.00199781
214,347.875,0.45488,0.36599,0.8754,0.99885,1,0.995,0.93278,0.36495,0.29003,0.79498,0.00199778,0.00199778,0.00199778
215,349.344,0.47523,0.38292,0.86586,0.99846,1,0.995,0.94978,0.36115,0.28866,0.79752,0.00199776,0.00199776,0.00199776
216,350.904,0.46619,0.38152,0.91525,0.99802,1,0.995,0.94413,0.35536,0.29513,0.79809,0.00199774,0.00199774,0.00199774
217,352.473,0.49268,0.39136,0.90974,0.99848,1,0.995,0.94437,0.34548,0.29308,0.79557,0.00199772,0.00199772,0.00199772
218,354.163,0.45731,0.36476,0.83269,0.9991,1,0.995,0.95303,0.32588,0.28429,0.78982,0.0019977,0.0019977,0.0019977
219,355.728,0.41134,0.34187,0.854,0.99917,1,0.995,0.96116,0.32302,0.27733,0.78837,0.00199768,0.00199768,0.00199768
220,357.297,0.4369,0.35095,0.8844,0.99922,1,0.995,0.94691,0.33228,0.27625,0.79002,0.00199766,0.00199766,0.00199766
221,358.849,0.43856,0.36358,0.86204,0.99918,1,0.995,0.95541,0.3231,0.2783,0.78893,0.00199764,0.00199764,0.00199764
222,360.368,0.43193,0.34233,0.84324,0.99909,1,0.995,0.95592,0.31788,0.28813,0.7895,0.00199761,0.00199761,0.00199761
223,361.954,0.42587,0.37754,0.85993,0.99889,1,0.995,0.95313,0.31971,0.28288,0.79013,0.00199759,0.00199759,0.00199759
224,363.611,0.41501,0.35125,0.86296,0.99898,1,0.995,0.95517,0.31125,0.27916,0.78841,0.00199757,0.00199757,0.00199757
225,365.279,0.41713,0.37903,0.87464,0.99894,1,0.995,0.95449,0.31149,0.27724,0.78718,0.00199755,0.00199755,0.00199755
226,366.938,0.40009,0.32754,0.81848,0.98542,1,0.98527,0.94504,0.3158,0.27892,0.78831,0.00199753,0.00199753,0.00199753
227,368.561,0.46401,0.4,0.85704,0.98552,1,0.98797,0.95227,0.31546,0.28371,0.78761,0.00199751,0.00199751,0.00199751
228,370.163,0.43536,0.36367,0.8622,0.99905,1,0.995,0.9564,0.32317,0.28089,0.78576,0.00199748,0.00199748,0.00199748
229,371.739,0.42982,0.36035,0.84112,0.99914,1,0.995,0.9611,0.33814,0.27812,0.78699,0.00199746,0.00199746,0.00199746
230,373.354,0.41579,0.3662,0.83128,0.99865,1,0.995,0.95333,0.3326,0.27069,0.78835,0.00199744,0.00199744,0.00199744
231,374.954,0.45202,0.36957,0.89038,0.99865,1,0.995,0.94523,0.32402,0.26679,0.78564,0.00199742,0.00199742,0.00199742
232,376.628,0.40447,0.35637,0.8548,0.99841,1,0.995,0.94708,0.32075,0.26678,0.78577,0.00199739,0.00199739,0.00199739
233,378.258,0.44211,0.36747,0.9063,0.99823,1,0.995,0.95537,0.32386,0.27765,0.79009,0.00199737,0.00199737,0.00199737
234,379.841,0.46293,0.34509,0.86758,0.99515,1,0.995,0.94621,0.33629,0.28744,0.79326,0.00199735,0.00199735,0.00199735
235,381.446,0.41564,0.36357,0.88648,0.97267,1,0.98243,0.93711,0.32865,0.295,0.78998,0.00199733,0.00199733,0.00199733
236,383.049,0.44809,0.36056,0.86381,0.97206,1,0.98391,0.93551,0.31923,0.2943,0.7865,0.0019973,0.0019973,0.0019973
237,384.597,0.42995,0.3723,0.84895,0.98358,1,0.98838,0.94605,0.3179,0.30062,0.78491,0.00199728,0.00199728,0.00199728
238,386.255,0.41768,0.36892,0.8618,0.97145,1,0.98282,0.93574,0.3283,0.28958,0.78697,0.00199726,0.00199726,0.00199726
239,387.855,0.41054,0.34935,0.81999,0.97097,1,0.9878,0.93707,0.32033,0.28864,0.78724,0.00199723,0.00199723,0.00199723
240,389.398,0.41019,0.34008,0.83493,0.97114,1,0.98973,0.94398,0.31309,0.29808,0.78883,0.00199721,0.00199721,0.00199721
241,390.991,0.46227,0.41401,0.9005,0.97494,1,0.99243,0.94623,0.32033,0.29071,0.792,0.00199719,0.00199719,0.00199719
242,392.57,0.41949,0.34504,0.8374,0.97988,1,0.98622,0.94111,0.32852,0.29642,0.7889,0.00199716,0.00199716,0.00199716
243,394.228,0.41231,0.36484,0.84474,0.97217,1,0.98569,0.93131,0.3362,0.30362,0.78823,0.00199714,0.00199714,0.00199714
244,396.007,0.48003,0.35281,0.84867,0.97204,1,0.9814,0.92429,0.34959,0.3138,0.79067,0.00199712,0.00199712,0.00199712
245,397.67,0.4405,0.35084,0.85168,0.97174,1,0.98322,0.93683,0.34394,0.31529,0.79027,0.00199709,0.00199709,0.00199709
246,399.23,0.3862,0.34302,0.84463,0.9658,1,0.98878,0.95271,0.31451,0.2894,0.78875,0.00199707,0.00199707,0.00199707
247,400.895,0.39164,0.32603,0.84803,0.9717,1,0.99392,0.95152,0.31771,0.28959,0.78793,0.00199704,0.00199704,0.00199704
248,402.497,0.462,0.38148,0.87255,0.978,1,0.995,0.95121,0.31397,0.29068,0.78743,0.00199702,0.00199702,0.00199702
249,404.122,0.38776,0.33595,0.83521,0.98572,1,0.995,0.94248,0.32377,0.29827,0.79174,0.001997,0.001997,0.001997
250,405.685,0.43397,0.36122,0.87268,0.98565,1,0.995,0.943,0.34746,0.295,0.79683,0.00199697,0.00199697,0.00199697
251,407.291,0.43749,0.34903,0.84157,0.98641,0.99442,0.99189,0.947,0.32877,0.29168,0.79052,0.00199695,0.00199695,0.00199695
252,408.863,0.4791,0.38416,0.86693,0.98644,0.99649,0.99068,0.94459,0.32023,0.28565,0.7893,0.00199692,0.00199692,0.00199692
253,410.411,0.44159,0.35758,0.84253,0.98644,0.99692,0.99027,0.94384,0.32668,0.28648,0.79161,0.0019969,0.0019969,0.0019969
254,412.042,0.39594,0.316,0.84183,0.98647,0.99893,0.99486,0.95731,0.33597,0.29481,0.79225,0.00199687,0.00199687,0.00199687
255,413.605,0.43122,0.38471,0.84335,0.98581,1,0.99486,0.94483,0.34023,0.30151,0.792,0.00199685,0.00199685,0.00199685
256,415.159,0.43067,0.3733,0.84239,1,0.99992,0.995,0.95406,0.31628,0.2947,0.78866,0.00199682,0.00199682,0.00199682
257,416.767,0.42102,0.35598,0.8573,1,0.99904,0.995,0.96052,0.29802,0.28561,0.78526,0.0019968,0.0019968,0.0019968
258,418.378,0.41576,0.34631,0.85205,0.98611,1,0.995,0.96683,0.30303,0.2773,0.78478,0.00199677,0.00199677,0.00199677
259,419.982,0.4365,0.36947,0.85883,0.98492,1,0.99486,0.96025,0.31898,0.28576,0.78633,0.00199675,0.00199675,0.00199675
260,421.605,0.44068,0.35857,0.87055,0.98505,1,0.99473,0.95916,0.31618,0.28174,0.78621,0.00199672,0.00199672,0.00199672
261,423.388,0.41204,0.34102,0.84931,0.98344,1,0.99486,0.96111,0.3049,0.27113,0.78472,0.0019967,0.0019967,0.0019967
262,425.25,0.43197,0.34827,0.86426,0.98372,1,0.99486,0.95618,0.29532,0.27346,0.78417,0.00199667,0.00199667,0.00199667
263,427.114,0.45304,0.36264,0.85213,0.98345,1,0.99473,0.95649,0.29389,0.28513,0.78357,0.00199665,0.00199665,0.00199665
264,428.742,0.44421,0.35585,0.87402,0.98372,1,0.99473,0.94885,0.31234,0.28159,0.78561,0.00199662,0.00199662,0.00199662
265,430.484,0.45549,0.36077,0.84323,0.98379,1,0.99473,0.94293,0.33712,0.29109,0.78834,0.0019966,0.0019966,0.0019966
266,432.247,0.40868,0.35179,0.84541,0.99742,1,0.995,0.94148,0.3166,0.28114,0.78461,0.00199657,0.00199657,0.00199657
267,434.027,0.39063,0.34356,0.85106,0.99898,1,0.995,0.94849,0.31054,0.28561,0.78496,0.00199655,0.00199655,0.00199655
268,435.722,0.43416,0.35291,0.85414,0.99896,1,0.995,0.95766,0.30683,0.28754,0.78497,0.00199652,0.00199652,0.00199652
269,437.394,0.44788,0.3405,0.84414,0.99891,1,0.995,0.96557,0.31094,0.29087,0.78608,0.00199649,0.00199649,0.00199649
270,439.01,0.4397,0.3873,0.85359,0.99911,1,0.995,0.96092,0.32614,0.27602,0.78897,0.00199647,0.00199647,0.00199647
271,440.638,0.39444,0.32903,0.81857,0.99915,1,0.995,0.95344,0.29929,0.27026,0.78409,0.00199644,0.00199644,0.00199644
272,442.312,0.43726,0.35951,0.84177,0.99917,1,0.995,0.96783,0.29227,0.26865,0.78265,0.00199641,0.00199641,0.00199641
273,443.897,0.42733,0.33612,0.83363,0.99917,1,0.995,0.96622,0.29822,0.26597,0.78347,0.00199639,0.00199639,0.00199639
274,445.484,0.41577,0.33545,0.84211,0.99908,1,0.995,0.9526,0.31727,0.27033,0.78865,0.00199636,0.00199636,0.00199636
275,447.232,0.42519,0.35413,0.86059,0.99885,1,0.995,0.9329,0.34207,0.2922,0.79161,0.00199633,0.00199633,0.00199633
276,448.834,0.42576,0.34185,0.83872,0.99811,1,0.995,0.9345,0.34482,0.29406,0.79126,0.00199631,0.00199631,0.00199631
277,450.511,0.44491,0.36629,0.8491,0.99722,1,0.995,0.94707,0.32679,0.28493,0.78819,0.00199628,0.00199628,0.00199628
278,452.134,0.42693,0.36681,0.85433,0.99598,1,0.995,0.94353,0.33151,0.29418,0.78694,0.00199625,0.00199625,0.00199625
279,453.851,0.45785,0.36082,0.86191,0.99673,1,0.995,0.94311,0.34646,0.28675,0.78661,0.00199623,0.00199623,0.00199623
280,455.512,0.42136,0.35033,0.8697,0.9963,1,0.995,0.94246,0.33935,0.28114,0.78478,0.0019962,0.0019962,0.0019962
281,457.17,0.4359,0.3448,0.84126,0.99744,1,0.995,0.95368,0.32572,0.27762,0.78577,0.00199617,0.00199617,0.00199617
282,458.764,0.44746,0.36459,0.88133,0.99885,1,0.995,0.95395,0.31205,0.27653,0.78717,0.00199614,0.00199614,0.00199614
283,460.426,0.44539,0.33223,0.84019,0.99916,1,0.995,0.95276,0.31643,0.27971,0.78803,0.00199612,0.00199612,0.00199612
284,462.091,0.46209,0.35818,0.84691,0.99875,1,0.995,0.94152,0.32409,0.2796,0.79129,0.00199609,0.00199609,0.00199609
285,463.761,0.4396,0.349,0.86706,0.99703,1,0.995,0.94284,0.32236,0.27857,0.79054,0.00199606,0.00199606,0.00199606
286,465.347,0.41846,0.33134,0.83265,0.98613,1,0.995,0.96093,0.31774,0.28665,0.7861,0.00199603,0.00199603,0.00199603
287,466.957,0.42757,0.39745,0.84273,0.9864,1,0.995,0.95723,0.31454,0.2885,0.78338,0.00199601,0.00199601,0.00199601
288,468.534,0.42893,0.35227,0.83414,0.99913,1,0.995,0.96302,0.30524,0.28518,0.78097,0.00199598,0.00199598,0.00199598
289,470.199,0.45186,0.37596,0.87627,0.99897,1,0.995,0.96023,0.30938,0.28289,0.78229,0.00199595,0.00199595,0.00199595
290,471.754,0.44965,0.38622,0.90255,0.99872,1,0.995,0.9516,0.30516,0.28026,0.78414,0.00199592,0.00199592,0.00199592
291,473.342,0.41561,0.3528,0.8455,0.99865,1,0.995,0.95145,0.29126,0.27863,0.78164,0.00199589,0.00199589,0.00199589
292,474.942,0.45504,0.38261,0.85945,0.99843,1,0.995,0.96329,0.30049,0.28297,0.78391,0.00199587,0.00199587,0.00199587
293,476.493,0.46462,0.37326,0.87264,0.99816,1,0.995,0.95917,0.31437,0.29343,0.78905,0.00199584,0.00199584,0.00199584
294,478.047,0.44629,0.37029,0.85354,0.99838,1,0.995,0.96116,0.30631,0.2728,0.78795,0.00199581,0.00199581,0.00199581
295,479.675,0.44863,0.36081,0.8606,0.99874,1,0.995,0.95558,0.30779,0.27118,0.78727,0.00199578,0.00199578,0.00199578
296,481.231,0.44764,0.35905,0.87018,0.99889,1,0.995,0.95192,0.31409,0.27201,0.7872,0.00199575,0.00199575,0.00199575
297,482.813,0.45281,0.34945,0.84724,0.9989,1,0.995,0.94866,0.3149,0.27193,0.78561,0.00199572,0.00199572,0.00199572
298,484.512,0.49904,0.37624,0.94839,0.9988,1,0.995,0.94191,0.33494,0.27767,0.78485,0.00199569,0.00199569,0.00199569
299,486.213,0.39658,0.33223,0.84936,0.99872,1,0.995,0.94511,0.32182,0.28423,0.78155,0.00199566,0.00199566,0.00199566
300,487.86,0.44526,0.3692,0.84587,0.99835,1,0.995,0.94801,0.31012,0.28664,0.78045,0.00199564,0.00199564,0.00199564
301,489.388,0.39908,0.31583,0.83272,0.99777,1,0.995,0.95218,0.30577,0.28054,0.78231,0.00199561,0.00199561,0.00199561
302,490.966,0.38738,0.33523,0.82098,0.99879,1,0.995,0.9612,0.29033,0.25866,0.78276,0.00199558,0.00199558,0.00199558
303,492.474,0.44652,0.35587,0.85555,0.99907,1,0.995,0.95716,0.29596,0.26126,0.7832,0.00199555,0.00199555,0.00199555
304,493.928,0.45739,0.37251,0.88051,0.99903,1,0.995,0.97033,0.32076,0.27285,0.78829,0.00199552,0.00199552,0.00199552
305,495.518,0.42445,0.32993,0.84127,0.99904,1,0.995,0.95731,0.33682,0.28066,0.79092,0.00199549,0.00199549,0.00199549
306,497.15,0.42128,0.33979,0.84527,0.99916,1,0.995,0.95633,0.30554,0.27478,0.78709,0.00199546,0.00199546,0.00199546
307,498.629,0.41204,0.34494,0.83539,0.9992,1,0.995,0.95635,0.3114,0.27622,0.78891,0.00199543,0.00199543,0.00199543
308,500.129,0.44543,0.35205,0.85308,0.99921,1,0.995,0.95128,0.31882,0.27838,0.78913,0.0019954,0.0019954,0.0019954
309,501.598,0.46339,0.36552,0.86685,0.99917,1,0.995,0.95027,0.33149,0.28759,0.7899,0.00199537,0.00199537,0.00199537
310,503.226,0.41058,0.34561,0.84327,0.99918,1,0.995,0.93307,0.36922,0.28874,0.7953,0.00199534,0.00199534,0.00199534
311,504.766,0.43001,0.34423,0.85881,0.99914,1,0.995,0.95077,0.3461,0.27874,0.79078,0.00199531,0.00199531,0.00199531
312,506.297,0.43549,0.36453,0.85246,0.99894,1,0.995,0.95574,0.32387,0.27159,0.7846,0.00199528,0.00199528,0.00199528
313,507.827,0.43009,0.33675,0.86205,0.99869,1,0.995,0.96189,0.33153,0.27361,0.78456,0.00199525,0.00199525,0.00199525
314,509.372,0.43756,0.34708,0.86157,0.99836,1,0.995,0.96601,0.30966,0.27189,0.78254,0.00199522,0.00199522,0.00199522
315,510.884,0.41295,0.338,0.89767,0.99764,1,0.995,0.9604,0.30271,0.27717,0.78269,0.00199519,0.00199519,0.00199519
316,512.372,0.40553,0.33216,0.8364,0.99731,1,0.995,0.96517,0.29813,0.26638,0.78044,0.00199516,0.00199516,0.00199516
317,513.968,0.39172,0.32458,0.82532,0.99729,1,0.995,0.96671,0.30106,0.26357,0.77978,0.00199513,0.00199513,0.00199513
318,515.665,0.40197,0.30881,0.84519,0.99755,1,0.995,0.96718,0.29136,0.26952,0.77952,0.00199509,0.00199509,0.00199509
319,517.294,0.39708,0.3107,0.8529,0.99765,1,0.995,0.97262,0.29324,0.27378,0.77989,0.00199506,0.00199506,0.00199506
320,518.752,0.4213,0.35838,0.83859,0.99766,1,0.995,0.97425,0.28687,0.2697,0.77889,0.00199503,0.00199503,0.00199503
321,520.253,0.41204,0.32237,0.85987,0.99714,1,0.995,0.96988,0.28775,0.26852,0.78019,0.001995,0.001995,0.001995
322,521.766,0.37664,0.30781,0.83392,0.99737,1,0.995,0.96919,0.27576,0.26106,0.78237,0.00199497,0.00199497,0.00199497
323,523.307,0.38605,0.32763,0.85631,0.98639,1,0.995,0.96129,0.27359,0.25702,0.77952,0.00199494,0.00199494,0.00199494
324,524.868,0.4,0.32124,0.814,0.98534,1,0.99486,0.95889,0.29306,0.26795,0.78116,0.00199491,0.00199491,0.00199491
325,526.404,0.41546,0.31753,0.83605,0.98537,1,0.99486,0.96097,0.30503,0.27195,0.78203,0.00199488,0.00199488,0.00199488
326,527.969,0.40596,0.33282,0.85285,0.99278,1,0.995,0.96624,0.29333,0.25683,0.77956,0.00199484,0.00199484,0.00199484
327,529.446,0.46944,0.34233,0.8732,0.99889,1,0.995,0.97029,0.2901,0.25539,0.77952,0.00199481,0.00199481,0.00199481
328,530.93,0.42741,0.31266,0.83688,0.99894,1,0.995,0.97821,0.29118,0.25587,0.78093,0.00199478,0.00199478,0.00199478
329,532.38,0.38989,0.34312,0.84387,0.99897,1,0.995,0.97292,0.28831,0.26588,0.78127,0.00199475,0.00199475,0.00199475
330,533.851,0.434,0.34053,0.85779,0.99789,1,0.995,0.97301,0.28663,0.26345,0.78135,0.00199472,0.00199472,0.00199472
331,535.332,0.43233,0.33509,0.83707,0.99928,1,0.995,0.97521,0.28397,0.26379,0.78053,0.00199468,0.00199468,0.00199468
332,536.776,0.40305,0.32341,0.83078,0.99959,1,0.995,0.96452,0.28307,0.26131,0.78036,0.00199465,0.00199465,0.00199465
333,538.313,0.41813,0.33228,0.84561,0.99997,1,0.995,0.95359,0.28371,0.25662,0.78056,0.00199462,0.00199462,0.00199462
334,539.868,0.4058,0.34093,0.8644,0.99971,1,0.995,0.95866,0.2952,0.26294,0.77827,0.00199459,0.00199459,0.00199459
335,541.402,0.39363,0.30607,0.8541,1,0.9994,0.995,0.95892,0.29389,0.25759,0.77543,0.00199455,0.00199455,0.00199455
336,542.912,0.39926,0.31088,0.84122,1,0.99941,0.995,0.96728,0.28949,0.25822,0.77362,0.00199452,0.00199452,0.00199452
337,544.538,0.41381,0.31618,0.82162,1,0.99948,0.995,0.96849,0.28317,0.25148,0.77391,0.00199449,0.00199449,0.00199449
338,546.183,0.40334,0.33734,0.83741,0.99058,1,0.995,0.96483,0.28257,0.25652,0.77534,0.00199446,0.00199446,0.00199446
339,547.777,0.33924,0.29563,0.80621,0.98564,1,0.995,0.96316,0.2894,0.26046,0.77734,0.00199442,0.00199442,0.00199442
340,549.406,0.39878,0.327,0.84688,0.9852,1,0.995,0.9665,0.28614,0.26562,0.77771,0.00199439,0.00199439,0.00199439
341,550.895,0.39292,0.35957,0.84392,0.98564,1,0.995,0.97482,0.27526,0.25982,0.77581,0.00199436,0.00199436,0.00199436
342,552.373,0.39063,0.31581,0.81354,0.9862,1,0.995,0.96497,0.28796,0.25801,0.77686,0.00199432,0.00199432,0.00199432
343,553.89,0.37168,0.30005,0.82112,0.98541,1,0.995,0.97056,0.28097,0.25302,0.77586,0.00199429,0.00199429,0.00199429
344,555.357,0.39601,0.30788,0.85241,0.98485,1,0.99486,0.96431,0.2773,0.25089,0.7788,0.00199426,0.00199426,0.00199426
345,556.9,0.37496,0.31943,0.84499,0.98548,1,0.99486,0.96092,0.28617,0.25044,0.78125,0.00199422,0.00199422,0.00199422
346,558.418,0.41704,0.34052,0.83975,0.99868,1,0.995,0.96418,0.3037,0.2683,0.78395,0.00199419,0.00199419,0.00199419
347,559.891,0.40466,0.36252,0.84754,0.99885,1,0.995,0.9771,0.2975,0.27596,0.78402,0.00199416,0.00199416,0.00199416
348,561.401,0.39354,0.35135,0.85245,0.99894,1,0.995,0.97691,0.29711,0.2815,0.78301,0.00199412,0.00199412,0.00199412
349,562.91,0.40203,0.33234,0.88105,0.9988,1,0.995,0.97365,0.29755,0.2823,0.78217,0.00199409,0.00199409,0.00199409
350,564.403,0.40146,0.34112,0.85704,0.99871,1,0.995,0.9638,0.31524,0.27317,0.78676,0.00199406,0.00199406,0.00199406
351,565.918,0.4197,0.345,0.8498,0.99906,1,0.995,0.97426,0.30334,0.26558,0.78289,0.00199402,0.00199402,0.00199402
352,567.373,0.4129,0.3328,0.86671,0.99917,1,0.995,0.97819,0.28592,0.25816,0.77852,0.00199399,0.00199399,0.00199399
353,568.862,0.3937,0.32336,0.82011,1,0.9992,0.995,0.98428,0.28138,0.25888,0.77733,0.00199395,0.00199395,0.00199395
354,570.36,0.38768,0.31058,0.85059,0.99913,1,0.995,0.97682,0.29837,0.25737,0.77734,0.00199392,0.00199392,0.00199392
355,571.824,0.39211,0.31897,0.81549,0.99913,1,0.995,0.97037,0.30734,0.25786,0.77947,0.00199388,0.00199388,0.00199388
356,573.425,0.40353,0.31907,0.85537,0.99894,1,0.995,0.9683,0.30043,0.25951,0.77949,0.00199385,0.00199385,0.00199385
357,575.048,0.44483,0.33959,0.89348,0.99842,1,0.995,0.97657,0.27542,0.25688,0.77536,0.00199381,0.00199381,0.00199381
358,576.727,0.37601,0.30685,0.85855,0.9969,1,0.995,0.96981,0.30492,0.27592,0.78227,0.00199378,0.00199378,0.00199378
359,578.236,0.44767,0.32764,0.85635,0.99357,1,0.995,0.96436,0.31066,0.2886,0.78211,0.00199375,0.00199375,0.00199375
360,579.727,0.40311,0.34345,0.83515,0.99119,1,0.995,0.97064,0.29673,0.28085,0.78025,0.00199371,0.00199371,0.00199371
361,581.24,0.39526,0.32494,0.83017,0.99306,1,0.995,0.96849,0.29479,0.28424,0.7788,0.00199368,0.00199368,0.00199368
362,582.747,0.44173,0.34891,0.8415,0.99407,1,0.995,0.97403,0.28028,0.25951,0.77646,0.00199364,0.00199364,0.00199364
363,584.288,0.45163,0.36036,0.87946,0.99644,1,0.995,0.97117,0.28189,0.25488,0.77545,0.0019936,0.0019936,0.0019936
364,585.775,0.41055,0.34041,0.86399,0.99843,1,0.995,0.9667,0.28827,0.25794,0.77655,0.00199357,0.00199357,0.00199357
365,587.381,0.41063,0.32583,0.85785,0.99868,1,0.995,0.96758,0.28914,0.25566,0.77658,0.00199353,0.00199353,0.00199353
366,589.048,0.37143,0.31917,0.84007,0.99889,1,0.995,0.97262,0.2872,0.26115,0.7782,0.0019935,0.0019935,0.0019935
367,590.445,0.36316,0.31274,0.82702,0.99787,1,0.995,0.97088,0.28607,0.26518,0.77901,0.00199346,0.00199346,0.00199346
368,591.764,0.37745,0.30934,0.85577,0.99779,1,0.995,0.96929,0.29181,0.26858,0.7796,0.00199343,0.00199343,0.00199343
369,593.359,0.36787,0.32486,0.83519,0.99807,1,0.995,0.96195,0.29288,0.26626,0.77864,0.00199339,0.00199339,0.00199339
370,594.848,0.43223,0.34427,0.86013,0.9984,1,0.995,0.95713,0.31536,0.27293,0.78439,0.00199336,0.00199336,0.00199336
371,596.258,0.42207,0.31993,0.84821,0.99843,1,0.995,0.9522,0.32105,0.2789,0.78787,0.00199332,0.00199332,0.00199332
372,598.14,0.39196,0.31265,0.83035,0.99856,1,0.995,0.96128,0.313,0.2741,0.78782,0.00199328,0.00199328,0.00199328
373,599.756,0.46721,0.36888,0.86294,0.99867,1,0.995,0.96088,0.31306,0.26478,0.78811,0.00199325,0.00199325,0.00199325
374,601.313,0.42998,0.33908,0.85367,0.99883,1,0.995,0.96475,0.29001,0.26855,0.78356,0.00199321,0.00199321,0.00199321
375,602.826,0.45149,0.35647,0.84446,0.99873,1,0.995,0.97062,0.28466,0.26831,0.78207,0.00199317,0.00199317,0.00199317
376,604.454,0.43604,0.37776,0.8837,0.99864,1,0.995,0.9635,0.30205,0.26897,0.784,0.00199314,0.00199314,0.00199314
377,606.066,0.43558,0.35242,0.86436,0.99857,1,0.995,0.95105,0.30879,0.2721,0.78474,0.0019931,0.0019931,0.0019931
378,607.666,0.39098,0.30936,0.84154,0.99862,1,0.995,0.96049,0.28354,0.26048,0.7799,0.00199306,0.00199306,0.00199306
379,609.321,0.4133,0.32861,0.83538,0.99869,1,0.995,0.96311,0.27817,0.25934,0.77867,0.00199303,0.00199303,0.00199303
380,610.927,0.39172,0.32586,0.81993,0.99867,1,0.995,0.95744,0.28519,0.27008,0.77958,0.00199299,0.00199299,0.00199299
381,612.417,0.413,0.37486,0.8326,0.99853,1,0.995,0.95517,0.29564,0.27403,0.78386,0.00199295,0.00199295,0.00199295
382,613.994,0.37282,0.32345,0.8662,0.99815,1,0.995,0.96655,0.27155,0.26644,0.78037,0.00199292,0.00199292,0.00199292
383,615.553,0.44564,0.36732,0.90081,0.99799,1,0.995,0.97675,0.25483,0.26134,0.77691,0.00199288,0.00199288,0.00199288
384,617.096,0.43,0.3396,0.85485,0.99784,1,0.995,0.97368,0.27304,0.26305,0.77916,0.00199284,0.00199284,0.00199284
385,618.621,0.39897,0.30459,0.84252,0.99724,1,0.995,0.97294,0.2866,0.27204,0.78117,0.0019928,0.0019928,0.0019928
386,620.121,0.39099,0.32795,0.88866,0.99282,1,0.995,0.9786,0.2885,0.27429,0.77821,0.00199277,0.00199277,0.00199277
387,621.772,0.44196,0.35356,0.84555,0.98784,1,0.995,0.974,0.30114,0.28151,0.78091,0.00199273,0.00199273,0.00199273
388,623.421,0.43985,0.36805,0.86199,0.98601,1,0.995,0.97397,0.29968,0.28341,0.78177,0.00199269,0.00199269,0.00199269
389,624.963,0.40025,0.35304,0.86227,0.99836,1,0.995,0.96195,0.29288,0.27779,0.78308,0.00199265,0.00199265,0.00199265
